GeneID,Sample1,Sample2,Sample3,Sample4,Sample5,Sample6,Sample7,Sample8,Sample9,Sample10,Sample11,Sample12,Sample13,Sample14,Sample15,Sample16
CYP26B1_28361,2,6,2,3,0,0,0,0,8,2,11,8,0,15,8,0
VEGFD_28363,61,77,79,82,61,40,56,94,14,31,30,38,22,0,1,0
CREB1_28364,169,138,208,131,328,234,333,317,206,181,167,128,357,242,519,424
DEFA4_28365,0,1,2,0,0,0,0,0,3,1,1,0,7,0,7,0
CYP2A13_28366,12,3,5,6,0,0,2,0,3,2,1,0,0,0,0,0
MUC2_28367,1,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0
ABCA6_28368,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
RASSF1_28369,33,20,31,27,102,58,60,52,103,57,46,52,113,163,136,135
SLC22A6_28370,5,9,9,4,0,0,5,0,1,1,0,1,9,0,7,0
NEIL3_28372,47,92,87,54,36,22,94,156,8,18,36,27,49,3,28,22
PARP2_28373,10,8,24,11,19,0,9,8,10,13,11,4,0,8,32,57
CRTAP_28374,34,21,32,22,45,23,45,61,73,37,36,31,67,64,94,131
AMHR2_28375,8,6,9,1,0,0,4,0,0,1,1,0,0,0,0,12
CAMP_28376,9,2,6,7,0,0,0,5,4,5,3,1,2,6,24,7
ZMYM2_28378,47,42,56,31,62,93,89,68,85,47,47,50,202,220,177,183
ENDOG_28379,3,2,2,2,0,3,2,0,1,0,0,0,0,2,9,0
STXBP2_28380,97,104,154,102,297,322,376,295,118,78,93,73,162,266,435,526
DNAJC15_28381,21,30,43,12,39,76,61,62,42,20,12,9,58,49,78,62
PAFAH1B3_28382,29,13,27,18,42,32,30,12,30,29,20,8,17,69,43,71
NVL_28383,26,25,30,22,17,27,19,55,16,9,6,2,8,0,19,5
PGR_28384,4,8,10,5,0,0,18,21,5,7,8,6,7,0,0,0
SERTAD1_28385,66,114,126,104,171,269,266,160,42,50,51,45,103,146,164,160
SMARCD2_28386,74,54,94,55,192,130,226,122,94,73,59,54,236,162,214,243
PAPOLA_28387,52,65,89,66,110,165,149,162,116,77,65,59,295,233,214,282
SRP72_28388,49,81,86,76,22,29,58,118,59,48,37,27,78,0,26,23
ACTG2_28389,2,0,1,0,0,0,0,5,1,0,1,0,0,0,0,0
IFNA1_28390,30,84,89,65,14,0,34,79,2,23,10,10,0,0,0,0
ZBTB21_28391,6,7,6,8,0,6,3,4,3,5,3,3,0,0,13,0
SPRR1B_28392,16,12,28,6,4,0,0,0,3,3,7,5,0,0,0,0
ARHGEF9_28393,38,79,93,75,29,23,31,72,22,51,46,35,53,0,27,32
KLRC1_28394,18,71,93,50,0,5,37,82,7,22,20,12,19,0,0,12
IL1RN_28396,25,14,45,29,0,33,27,16,38,31,36,35,120,27,75,70
CRNDE_28397,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRAPPC2B_28398,9,2,7,6,0,6,11,0,1,6,1,2,0,0,0,0
IGLV2-23_28399,19,0,6,1,0,0,0,0,6,3,2,1,0,0,6,0
LOC100505501_28400,1,5,3,3,18,0,5,12,1,0,3,4,0,0,0,0
CIITA_28401,6,11,11,7,24,0,3,2,4,1,3,2,13,0,0,17
LOC102606465_28402,3,3,3,3,0,0,7,0,0,4,0,0,0,0,3,0
LINC01279_28403,30,27,46,26,22,15,35,72,8,5,10,3,4,0,0,0
SNHG14_28405,67,90,92,87,62,22,66,102,34,33,50,22,34,0,10,12
ORC4_28406,106,141,113,121,28,19,38,30,34,59,57,38,45,0,13,6
TRAF3IP2_28407,1,0,2,0,0,11,0,13,3,1,1,3,10,10,5,32
UEVLD_28408,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,17
C1RL_28410,25,22,17,14,30,50,36,0,19,21,25,11,8,199,86,103
ASTN2_28411,27,60,79,45,16,19,36,53,9,16,23,13,30,0,19,0
VSX1_28412,5,3,4,4,0,0,0,2,0,0,1,0,0,0,0,0
ELOC_28413,28,33,33,32,13,40,50,36,31,22,35,20,15,52,30,32
CXorf56_28414,9,1,6,2,0,5,11,2,1,0,0,2,6,0,7,3
RBBP5_28415,0,2,0,0,0,0,0,0,0,4,0,0,0,0,8,11
POC1B-GALNT4_28418,56,59,63,52,25,9,69,80,35,30,43,20,37,10,46,27
IL12RB1_28419,20,20,19,28,46,67,92,58,31,32,23,9,34,83,43,38
IGF1_28421,4,1,4,3,0,0,0,0,1,0,0,0,0,0,0,0
ZNF682_28422,43,34,54,24,28,8,10,51,6,10,3,7,4,0,2,13
AKR7A2_28424,3,1,7,3,12,19,5,8,4,1,1,2,0,0,11,8
MYL1_28425,21,24,29,25,24,4,9,19,6,12,20,8,3,0,13,7
SLC25A14_28426,18,33,61,27,11,0,22,44,5,13,19,10,18,0,0,0
CARD16_28427,80,125,143,128,28,37,97,135,50,64,83,55,66,22,48,17
RAP2C_28428,5,0,3,3,0,5,36,5,0,2,0,3,0,22,0,0
NAT2_28429,18,67,65,68,11,4,70,54,6,33,51,16,8,0,4,0
IL10_28432,14,23,24,13,0,0,17,21,3,4,3,2,0,0,0,0
POLB_28436,1,3,4,3,32,0,0,0,19,23,10,6,15,23,22,3
AMELX_28439,24,51,61,57,22,22,42,28,18,27,34,23,30,0,15,0
STMP1_28441,195,165,161,145,1180,1387,1216,1013,107,62,87,79,201,682,384,696
TAC4_28442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLASRP_28444,48,32,75,42,71,207,133,68,75,55,38,37,104,72,146,138
CDAN1_28446,11,15,17,9,17,25,13,25,14,10,13,10,18,8,30,37
CENPM_28447,1,0,4,1,0,0,6,1,2,0,0,0,0,0,0,0
SNTG2_28449,3,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0
TBC1D30_28455,69,126,134,115,0,29,56,103,29,44,57,36,10,0,15,0
C16orf97_28458,1,5,3,2,0,6,0,0,0,1,0,0,0,0,0,0
COL13A1_28459,3,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
FBXO32_28461,10,12,16,7,7,18,21,17,13,6,3,1,19,12,14,33
C9orf116_28465,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SLCO6A1_28467,59,89,87,58,27,39,128,122,10,26,18,24,51,0,0,0
MYPN_28470,17,30,54,23,12,11,5,54,5,11,13,1,8,0,0,0
SIGLEC11_28471,1,0,0,1,0,0,0,0,2,0,0,0,0,0,4,7
DUOXA1_28472,7,1,2,1,0,0,0,4,4,2,1,0,0,0,0,0
PLPP3_28473,14,6,13,3,0,1,0,7,2,3,2,6,13,0,0,1
PRR35_28475,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
SAA2-SAA4_28476,46,149,175,113,31,30,151,151,6,39,54,34,20,0,15,0
CYP3A43_28477,85,121,129,126,12,20,65,99,17,37,53,52,19,0,11,0
BLOC1S3_28478,4,13,2,3,0,31,3,10,0,3,7,3,2,5,18,0
SAMD11_28479,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
SLC28A1_28480,9,9,17,14,0,0,0,2,1,1,0,0,0,0,0,0
AC007666.1_28481,10,2,11,6,14,10,0,15,5,3,5,0,0,0,0,0
PTGER3_28482,2,11,5,10,0,0,3,0,1,2,1,1,0,0,0,0
DAZ2_28486,19,37,21,52,0,0,11,31,10,28,21,11,0,0,10,0
XPA_28489,34,46,43,33,24,12,19,39,24,23,43,14,35,58,47,43
SMR3B_28490,26,32,82,15,0,9,10,42,1,16,17,3,0,0,0,0
EDA_28491,6,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0
CYP3A5_28493,85,85,94,59,13,29,9,32,20,18,18,18,7,0,0,0
LST1_28495,144,150,244,186,141,1016,618,445,118,103,91,101,110,691,434,576
CT83_28496,17,27,28,30,0,5,18,20,3,7,11,8,0,0,0,0
FAM183A_28497,12,20,27,14,0,10,8,15,3,4,5,2,9,0,0,0
LBHD1_28499,25,40,48,18,22,13,19,33,29,9,6,5,12,13,21,15
HSFY2_28500,44,163,138,91,99,31,125,161,16,45,43,42,42,0,16,0
PRR16_28501,6,14,24,13,0,8,2,39,3,3,4,3,0,0,0,0
EIF5A2_28504,22,18,39,20,56,33,47,68,23,19,17,10,27,31,30,80
C10orf25_28505,16,16,22,25,23,0,0,7,6,3,3,0,3,0,3,0
ADGRG4_28506,25,13,24,30,0,10,8,26,1,3,6,10,0,0,3,7
MMP10_28510,71,125,170,95,55,21,94,190,20,60,51,32,16,0,14,0
MX2_28513,112,87,135,106,59,31,99,83,474,301,240,189,803,440,733,700
COL3A1_28516,17,28,31,22,0,0,7,23,3,10,6,15,0,0,0,0
SPATA31A3_28517,55,22,44,23,0,2,0,0,26,6,12,5,0,0,0,0
IFNL2_28522,6,0,1,3,0,0,0,0,2,0,0,1,0,0,0,0
IFNL3_28523,8,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0
CXorf51A_28526,6,11,10,13,0,0,0,11,3,3,2,2,0,0,0,0
TBC1D29P_28527,69,16,27,18,22,16,4,4,23,14,7,9,11,0,6,0
COL4A3_28532,125,151,216,187,0,38,97,136,43,60,81,71,44,0,7,0
LOC101928093_28535,7,46,45,17,12,0,18,34,1,7,6,6,0,0,0,0
RIPPLY1_28537,8,8,13,7,0,0,0,0,3,3,4,1,0,0,0,0
PDE6A_28538,24,46,23,29,11,0,13,20,4,1,5,8,11,0,0,0
SIRPB1_28540,169,184,201,157,183,315,284,239,286,288,228,183,491,906,833,938
ABHD17A_28544,57,32,75,40,7,147,103,63,51,26,26,35,48,138,101,84
GHRH_28545,22,18,36,19,12,0,13,23,6,1,4,4,0,0,0,0
CLCA2_28548,45,67,72,69,12,26,28,79,7,16,24,19,4,0,1,0
POLL_28550,12,6,14,9,0,4,4,9,19,9,7,12,27,16,21,25
HTRA3_28553,2,0,1,2,0,0,0,4,3,0,2,0,0,0,0,0
RPS4Y2_28554,77,67,117,84,99,42,117,122,84,82,58,42,52,8,88,32
BSX_28555,5,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0
CREB3L2-AS1_28556,39,58,45,42,16,0,3,10,6,6,7,9,7,0,0,0
ERICH6_28557,19,36,41,22,0,11,13,43,1,3,1,4,1,0,2,0
RAD51AP2_28559,65,125,103,91,45,17,60,110,23,38,32,21,11,0,4,0
WFDC10A_28560,17,34,21,21,0,0,0,26,2,6,8,2,0,0,1,0
OR2T33_28562,5,2,4,2,0,0,0,0,1,2,0,1,0,0,0,0
IL17A_28564,46,120,111,104,22,0,11,52,14,29,47,35,10,0,2,0
ZNF81_28565,58,91,102,78,30,10,86,154,51,45,39,33,78,0,38,17
CHRDL1_28567,8,21,22,17,0,0,0,28,3,7,8,6,8,0,0,0
MYLK3_28568,7,6,4,1,0,0,0,0,3,1,0,0,0,0,0,0
RUBCN_28569,30,13,20,10,20,16,11,22,19,17,24,10,47,6,54,14
TSPY8_28570,30,26,39,25,0,2,1,3,1,11,11,14,0,0,0,0
ZPBP_28571,19,28,25,15,17,11,31,25,3,1,8,11,0,0,0,0
TSPY2_28572,14,14,18,17,0,0,8,11,1,1,3,2,0,0,0,0
AADACL3_28573,11,7,6,3,0,0,0,0,1,0,1,0,0,0,0,0
PEX19_28574,11,13,12,8,10,4,10,22,9,2,4,2,0,0,5,8
AK8_28575,11,6,8,4,21,8,0,0,1,2,2,0,0,0,0,0
ZFYVE27_28576,11,5,13,9,38,28,23,14,15,9,2,4,5,9,37,38
SPAG17_28579,34,114,116,77,12,28,21,23,10,29,28,36,7,0,0,0
BANF2_28580,8,3,3,3,0,9,0,0,0,1,1,1,0,0,0,0
CLPTM1_28582,15,7,12,4,16,18,20,19,18,6,10,2,23,33,54,0
MORC3_28583,64,73,89,66,23,28,49,164,77,58,45,31,53,81,97,102
ERG_28584,5,4,4,3,0,0,0,0,0,1,1,0,0,0,0,9
C15orf54_28585,72,152,142,156,32,24,99,134,25,92,99,68,71,0,42,0
GCHFR_28586,15,19,28,16,40,90,52,27,7,8,8,9,23,6,12,11
CLLU1_28587,67,92,92,66,16,20,18,44,23,39,36,31,12,0,2,0
RGS21_28588,52,102,72,85,13,8,21,29,19,20,37,30,18,0,0,0
RGS20_28589,10,15,19,6,11,0,0,16,2,3,4,1,13,0,0,0
DEFA6_28590,11,1,5,3,5,0,6,6,1,3,2,1,0,0,0,0
POTEH_28591,303,368,438,368,291,177,465,767,123,157,129,116,117,0,17,0
POTEG_28592,71,121,129,114,45,23,143,243,27,42,39,27,26,0,0,0
POLR2D_28593,26,24,47,22,0,22,34,79,12,6,8,12,15,0,4,0
ADGRG7_28595,86,87,86,91,0,13,55,51,23,30,51,25,0,0,17,0
C1orf116_28596,6,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0
STS_28600,22,23,28,23,0,9,32,42,14,21,13,9,58,27,46,17
MMP25_28601,142,99,143,86,62,102,145,69,168,138,104,95,186,573,597,462
MMP26_28602,33,74,43,47,9,11,35,14,13,20,35,26,46,0,1,0
ST6GALNAC3_28603,15,37,25,24,0,0,17,9,27,16,20,31,20,0,0,0
NAF1_28604,63,99,94,82,64,65,98,104,36,35,28,25,28,0,9,29
DEFB107A_28605,86,95,105,73,20,22,46,57,26,26,24,19,0,0,0,0
C7orf66_28609,63,175,151,131,64,49,67,166,32,65,72,53,50,0,19,0
FUT2_28611,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BZW2_28613,12,17,21,12,13,3,8,34,3,5,9,14,10,8,12,0
MAT1A_28616,8,2,2,0,0,0,0,0,0,2,1,2,0,0,0,0
PRPF3_28620,57,92,118,89,32,40,50,79,53,42,42,35,68,4,62,48
SLCO5A1_28623,90,131,133,97,23,18,43,66,18,32,44,15,15,0,0,0
EIF3C_28624,13,6,15,2,27,22,22,8,11,5,2,6,16,23,19,34
EIF3E_28626,92,91,127,92,115,28,104,105,65,46,43,40,120,25,104,141
CCDC17_28628,9,10,6,5,0,6,4,6,23,14,7,11,8,22,33,21
CNPY3_28629,125,76,146,130,167,77,209,143,196,170,139,127,286,165,397,296
SLC12A8_28633,7,8,9,2,0,0,3,0,6,2,4,0,0,11,3,0
PLEKHA5_28641,2,1,2,0,0,0,2,0,1,0,2,0,0,0,0,3
PAK5_28643,10,7,19,4,0,0,5,9,5,2,8,3,0,0,0,0
ADGRE3_28648,65,47,52,41,90,19,37,80,280,148,123,91,351,229,308,323
COLQ_28649,22,30,39,29,63,0,30,39,2,8,15,6,5,0,7,15
ZNF595_28651,34,8,16,9,15,6,5,4,8,8,6,1,6,0,0,0
AMELY_28653,6,2,1,1,0,0,0,0,2,0,1,1,0,0,0,0
ERICH4_28656,3,1,2,3,9,0,0,2,3,0,1,1,0,7,0,0
AXDND1_28657,5,4,2,5,0,0,0,0,2,0,6,0,0,0,2,0
ITGBL1_28658,60,96,88,79,10,21,127,126,13,54,52,46,89,0,22,0
F12_28665,8,7,3,3,36,15,15,3,6,3,3,2,0,21,7,8
WBP2NL_28667,22,38,50,24,53,17,31,64,4,5,3,11,0,0,4,0
MAL_28669,81,59,74,60,23,111,111,55,80,36,41,48,62,173,184,156
OR10G7_28674,2,3,1,2,0,0,2,0,0,1,0,0,0,0,0,0
RBIS_28676,22,49,44,37,15,21,33,60,23,27,23,21,44,0,13,0
HTN3_28678,81,130,169,118,49,25,63,108,36,107,100,87,63,0,15,0
CD300LB_28680,77,89,137,89,115,232,253,157,102,82,88,71,124,185,272,172
ATXN7L2_28681,11,3,6,4,0,12,10,0,3,4,3,5,0,0,3,7
LOC100129083_28682,5,3,3,4,20,0,2,0,1,1,1,1,5,0,0,0
UTY_28685,19,19,29,22,43,11,29,42,29,16,25,8,29,28,37,54
PATL2_28691,27,19,40,16,30,26,19,25,21,15,10,12,47,19,18,74
DMAC1_28692,8,0,4,0,3,0,0,0,3,1,0,0,0,11,0,0
C22orf34_28693,12,25,30,13,19,76,64,18,14,5,15,8,31,32,42,72
CFHR1_28694,98,161,148,125,137,68,182,178,38,50,51,80,50,0,9,3
GKN2_28697,12,36,32,31,18,9,13,51,2,11,5,6,0,0,0,0
GTSCR1_28699,41,71,65,64,19,33,50,43,9,29,17,10,10,0,11,21
RXYLT1_28701,28,46,45,39,0,16,17,30,15,20,17,13,24,0,7,0
LRRC36_28703,22,36,52,51,0,6,12,29,6,9,10,5,0,0,0,0
CATIP_28705,5,2,1,0,0,0,0,0,2,4,3,3,0,0,0,0
GDPD5_28706,18,6,7,7,28,94,80,36,4,2,5,3,6,25,19,50
NEU2_28709,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PYHIN1_28712,117,180,188,197,0,14,73,156,49,88,92,97,61,0,9,26
CLCNKB_28715,7,2,4,2,0,0,0,0,2,0,1,0,0,0,0,0
KLHL23_28717,12,12,6,7,0,0,5,10,4,1,3,1,0,0,0,8
ATP11AUN_28718,4,2,0,0,12,0,0,0,0,0,2,0,0,0,0,0
C4orf51_28720,63,134,183,117,37,3,51,101,34,72,48,28,13,0,14,0
AURKC_28722,6,17,20,6,0,0,5,12,2,5,5,6,7,0,6,9
BMERB1_28723,14,10,11,8,0,24,9,20,9,7,3,1,8,0,1,0
TRIM36_28726,8,14,12,5,0,0,7,6,3,4,11,0,6,0,0,0
ATAD3A_28727,8,1,2,1,0,0,19,0,2,2,5,1,6,0,5,0
DIRC1_28728,22,34,35,31,19,10,24,57,6,10,11,3,0,0,0,0
CARD14_28730,3,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0
HAO1_28734,24,51,60,30,0,0,11,68,13,9,8,5,0,0,0,0
NPSR1_28735,18,65,82,47,0,6,10,65,0,12,25,24,8,0,0,0
SCML4_28736,80,55,73,65,42,49,124,136,50,25,35,30,8,29,84,62
RAPSN_28740,3,1,3,0,0,11,12,2,0,1,1,7,0,0,5,0
DAPK1_28743,7,4,11,10,19,22,57,25,13,14,14,11,15,23,59,9
FCHO1_28745,18,14,22,13,37,15,59,22,25,19,13,13,49,39,52,58
POLR3F_28746,10,10,10,7,23,17,13,16,7,3,4,3,0,17,0,0
TXNDC8_28747,29,69,64,44,3,0,14,101,4,11,17,9,13,0,0,0
KIZ_28748,34,63,70,45,18,0,12,29,9,16,13,8,5,13,11,0
MALRD1_28749,93,114,119,108,28,20,63,73,48,42,46,35,12,0,9,0
ACSM1_28754,30,114,199,61,59,43,97,205,4,46,50,13,25,0,15,11
GADD45B_28755,45,49,81,62,112,302,214,102,43,45,57,48,146,288,219,364
C15orf41_28757,116,180,162,165,15,0,64,93,47,81,77,75,6,0,8,7
SHOC1_28758,28,44,47,33,16,7,53,66,5,12,10,15,0,0,0,0
SMCO2_28759,35,58,44,48,0,0,10,21,10,14,11,13,0,0,0,0
SPEF2_28760,63,121,120,108,74,25,66,73,27,48,57,43,16,0,3,19
PRY_28761,26,14,9,9,38,0,6,6,5,3,4,6,0,0,0,0
LRRC71_28764,13,3,8,9,0,0,0,0,0,3,3,0,6,0,0,0
LRRC72_28765,43,69,58,44,11,9,28,25,9,17,22,22,8,0,0,0
CARHSP1_28766,20,6,9,3,0,6,8,13,4,5,2,0,0,18,0,0
NIN_28767,125,107,158,115,163,342,182,189,175,80,90,54,175,326,404,323
CDY1B_28769,55,166,221,118,0,5,37,115,16,72,54,49,1,0,4,0
PIH1D3_28770,16,47,34,28,0,19,7,64,9,13,22,19,27,0,0,0
RNF185_28771,42,16,28,22,23,56,49,40,25,32,28,23,74,123,45,55
DUOX1_28774,6,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0
CFAP299_28775,18,27,16,18,18,0,0,17,1,4,7,2,0,0,0,0
PRORY_28778,4,3,1,0,18,0,0,0,0,0,0,0,0,0,0,0
PDLIM3_28780,22,39,80,51,0,0,27,52,5,10,17,10,0,0,5,0
FRG2C_28781,25,29,35,15,16,12,8,33,4,8,2,5,10,0,0,0
C14orf177_28784,4,6,4,6,0,0,0,0,2,1,2,0,0,0,0,0
TRIM64C_28787,16,56,74,45,16,0,72,166,1,20,51,21,51,0,0,0
PAX4_28790,14,2,4,2,0,0,0,0,3,5,3,1,0,0,5,0
PAX1_28792,5,0,6,4,0,0,0,0,1,1,1,0,0,0,0,0
KIR3DL1_28793,59,34,39,25,46,0,18,55,11,14,13,8,0,0,17,5
SMIM24_28796,55,47,61,45,218,55,146,172,12,18,20,12,74,9,41,32
FRMD3_28797,112,87,176,112,141,122,132,157,109,96,110,102,142,106,309,294
CCDC134_28798,19,14,32,16,40,40,34,28,9,10,9,6,17,10,19,22
SCUBE3_28799,11,16,24,16,0,0,0,17,3,3,1,3,0,0,0,0
TNP2_28800,15,0,5,0,0,5,0,0,2,0,2,2,0,0,0,0
ATP6V1G3_28802,24,35,49,19,12,10,27,82,9,15,17,12,0,0,0,0
ATP6AP1L_28804,2,0,6,1,11,7,7,0,1,0,0,3,0,0,3,0
PF4V1_28805,29,33,24,25,4,38,6,7,43,49,31,48,5,69,31,8
ILK_28806,69,79,105,71,55,172,198,122,106,74,84,54,162,176,232,223
FLACC1_28808,42,69,54,42,74,0,52,38,13,6,16,12,14,16,17,20
FRMD5_28809,19,26,31,7,0,0,3,0,4,6,2,1,0,0,0,0
CDY2A_28810,30,122,89,58,0,0,77,114,8,28,40,29,0,0,0,1
ZNF534_28811,100,156,211,104,102,17,171,321,41,58,57,44,69,21,102,122
EHMT2_28812,8,1,11,9,0,39,10,13,14,6,8,10,7,22,18,33
JMJD4_28813,7,16,1,2,0,0,6,11,1,0,1,1,6,8,0,0
KRT82_28814,7,1,2,4,0,0,0,0,2,1,1,1,0,0,0,0
CBLN3_28815,3,1,4,1,0,10,0,0,2,3,1,0,6,0,0,0
C1orf87_28816,22,74,56,49,13,7,37,58,6,22,21,14,6,0,7,3
BEAN1_28817,5,2,0,0,0,0,0,0,0,1,0,3,0,0,0,0
PSMA8_28818,19,49,38,30,9,10,19,56,5,5,5,5,0,0,4,0
NDUFA3_28819,130,76,172,105,263,379,285,272,156,114,100,106,29,359,253,241
LRTOMT_28820,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
SRY_28822,3,6,2,2,0,0,0,0,0,0,1,1,0,0,0,0
WAS_28823,146,122,209,152,285,492,443,244,421,219,259,176,565,722,798,742
MR1_28824,32,25,29,36,44,36,87,48,45,34,37,28,57,35,75,73
LRP5_28826,4,3,3,1,18,0,6,0,6,1,0,1,0,0,0,8
IL11_28827,2,0,1,0,0,0,3,0,1,1,1,0,0,0,0,0
RD3L_28828,72,133,125,102,5,42,93,81,23,42,54,34,19,0,9,0
ACTR3C_28829,45,52,50,41,8,2,28,55,13,12,21,11,15,0,15,5
PLXNA4_28830,26,24,20,21,29,22,7,5,7,5,7,3,0,13,7,21
C1orf167_28832,4,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0
AICDA_28833,33,32,49,45,20,0,19,18,6,12,10,6,0,0,0,0
GPSM1_28835,3,1,2,1,18,0,4,5,0,1,0,0,0,0,4,12
LOXHD1_28838,8,0,5,6,0,0,0,5,1,2,3,2,2,8,2,15
C11orf94_28840,3,0,2,2,0,12,0,0,4,0,3,0,0,7,0,0
BRI3_28843,6,2,18,4,15,39,29,11,7,6,3,3,17,24,45,29
RBMY1B_28844,324,522,390,494,178,164,443,531,87,208,192,165,146,0,12,0
TFAP2D_28845,42,69,91,44,34,24,46,66,4,20,32,15,41,0,5,0
SPINK9_28850,39,46,60,43,0,33,48,56,22,28,24,19,29,0,11,0
TPRG1_28853,62,88,71,81,0,25,67,124,17,25,25,28,18,0,4,0
LARGE2_28855,7,3,2,2,0,4,18,1,1,1,2,2,0,0,3,0
PIGU_28857,14,5,9,4,16,0,4,19,4,3,2,1,0,0,13,0
IL18RAP_28858,48,108,125,72,41,14,70,92,151,99,93,70,165,145,187,147
KRTAP4-11_28859,62,17,45,20,0,7,18,34,6,7,11,4,0,0,0,0
C1orf146_28861,41,42,59,49,24,0,33,82,3,10,11,9,1,0,0,0
LPO_28862,16,14,15,10,0,9,0,25,6,7,4,2,0,0,0,0
UGT1A10_28864,12,11,17,14,0,0,2,21,0,4,3,0,0,0,0,0
FAM166A_28865,8,1,2,0,0,0,0,5,1,3,0,0,0,10,0,0
BPY2B_28866,40,63,74,62,0,7,33,51,14,19,27,17,23,0,2,0
C3orf22_28867,9,3,1,0,0,10,0,0,5,2,2,0,0,0,0,0
PDK4_28868,29,26,37,34,0,41,40,69,44,29,22,23,26,51,44,52
DNAH14_28871,17,23,29,21,0,0,6,30,3,1,3,2,0,0,4,0
SSX7_28872,63,55,94,53,15,0,86,109,9,18,19,16,2,0,0,0
SSX3_28874,25,25,27,18,13,0,12,108,1,2,3,3,6,0,0,0
ASB18_28875,16,13,8,5,0,0,0,5,2,2,4,3,0,0,0,0
GFRAL_28876,49,78,72,53,0,0,66,114,9,29,46,28,113,0,0,0
UTS2B_28877,50,79,81,71,15,17,33,86,32,40,25,23,6,0,0,0
LDLRAD4_28880,1,4,4,2,0,0,0,0,2,1,0,1,4,0,14,0
MROH8_28881,21,55,37,29,8,16,42,46,3,6,14,9,0,0,0,0
NKX2-4_28883,5,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
FAM193A_28885,5,9,17,10,33,0,22,0,20,12,8,7,26,20,22,19
XCL2_28886,34,65,95,40,16,27,86,70,14,20,19,18,6,16,35,19
GOT2_28889,55,129,140,95,34,34,54,108,19,35,33,28,32,38,29,22
DEFB133_28890,53,85,100,99,30,25,111,96,43,32,44,32,57,0,0,0
SLCO3A1_28891,36,16,37,14,19,8,17,35,95,51,54,27,86,82,114,91
SPAG8_28892,16,5,10,7,5,0,2,4,6,2,5,4,8,0,9,22
COG4_28894,35,31,45,27,82,188,76,71,46,31,34,32,86,95,93,53
IP6K2_28897,22,6,11,11,29,29,15,62,29,13,15,14,34,29,48,39
KCNMB2_28898,28,70,57,50,0,0,0,5,26,25,40,36,10,0,1,0
C22orf42_28899,2,7,8,7,0,0,0,20,4,3,0,1,0,0,0,0
EIF4G2_28900,132,116,169,121,255,34,193,288,271,211,178,140,303,117,314,253
ULBP3_28904,28,16,50,26,1,11,11,0,7,7,5,6,5,0,10,2
DEFB105A_28905,10,17,12,17,0,5,8,27,1,4,7,0,0,0,0,0
PSG5_28906,35,2,9,8,9,0,3,2,8,8,3,4,0,0,5,0
ANKRD53_28907,9,4,3,1,0,0,7,0,1,1,0,0,8,0,0,7
CCDC63_28908,8,8,24,7,0,0,0,13,1,3,7,4,0,0,0,0
INO80_28910,24,38,51,33,37,52,76,59,43,28,14,15,39,107,37,42
PLPPR5_28911,93,182,213,154,21,50,49,270,26,70,46,39,34,0,13,0
RUFY1_28913,80,49,102,56,98,74,115,79,188,94,92,84,205,230,264,359
CLTB_28914,35,34,47,19,82,71,130,83,32,16,22,23,86,92,113,98
TMEM114_28916,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
IL1R2_28917,74,52,81,65,43,229,198,84,122,91,71,54,163,249,256,288
LRRK1_28918,10,4,11,5,11,22,12,21,10,6,6,6,14,22,24,57
THBS3_28921,14,6,15,9,0,0,12,13,8,5,4,7,14,0,13,0
NECTIN4_28925,12,2,3,3,0,0,0,1,0,6,3,0,0,0,0,0
PCBP1_28926,186,212,248,214,251,747,492,507,205,122,154,101,203,699,576,501
ANKRD18B_28927,208,304,315,254,52,0,154,337,102,156,160,152,128,1,18,0
PPDPFL_28929,22,29,36,26,0,0,0,23,4,13,8,8,8,0,0,0
ODF1_28930,3,9,9,0,0,0,0,11,0,0,1,1,12,0,0,0
TRAPPC3L_28931,24,42,26,18,38,14,36,17,9,20,4,12,8,16,22,21
TMEM92_28933,5,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
NPHS2_28938,17,55,73,34,0,9,10,27,0,12,14,19,1,0,0,0
CNIH1_28939,55,86,75,70,12,9,35,99,22,34,32,13,16,0,0,33
